time,core-core,core-ifetch,core-alu,core-int,core-fp,core-mem,icache,dcache,l3,dram,other,l2,sum,
0.0,0.3282439,0.05900663,0.202689,0.151694,0.304033,0.0884519,0.0679879,0.252152,0.100618,3.58881203008,0.04527367,0,5.18896203008
1.0,0.6726336,0.13032321,0.202689,0.19256,0.304033,0.1590171,0.192428,0.326218,0,4.40445112782,0.07247809,0,6.65683112782
2.0,0.6163148,0.13122465,0.202689,0.175265,0.304033,0.1439626,0.11889,0.324015,0,4.32288721805,0.07900595,0,6.41828721805
3.0,0.3468604,0.06944116,0.202689,0.146813,0.304033,0.09135,0.108628,0.236693,0.0776735,4.24132330827,0.03495894,0,5.86046330827
4.0,0.2916593,0.06216917,0.202689,0.136771,0.304033,0.07227223,0.115065,0.147925,0,2.93630075188,0.0309763,0,4.29986075188
5.0,0.474125,0.09684458,0.202689,0.161179,0.304033,0.1148268,0.0991913,0.270173,0.0675103,2.93630075188,0.03059802,0,4.75747075188
6.0,0.3629737,0.07301842,0.202689,0.148068,0.304033,0.0947787,0.0922883,0.21143,0,2.44691729323,0.04398088,0,3.98017729323
7.0,0.2787029,0.05508105,0.202689,0.138165,0.304033,0.0797534,0.110774,0.170087,0,2.52848120301,0.03061465,0,3.89838120301
8.0,0.10405021,0.021109473,0.202689,0.114594,0.304033,0.03013464,0.0311722,0.0696726,0,0.815639097744,0.022612877,0,1.71570709774
9.0,0.3716817,0.0724844,0.202689,0.150858,0.304033,0.0776953,0.0838928,0.165865,0,1.71284210526,0.0300008,0,3.17204210526
10.0,0.2795989,0.05549239,0.202689,0.137608,0.304033,0.0763629,0.0877018,0.172579,0,2.28378947368,0.04391501,0,3.64376947368
11.0,0.1599965,0.030064057,0.202689,0.123381,0.304033,0.05849488,0.0678325,0.13259,0,1.87596992481,0.030119063,0,2.98516992481
12.0,0.4386512,0.09009734,0.202689,0.157552,0.304033,0.1110293,0.138293,0.228358,0,2.44691729323,0.03054716,0,4.14816729323
13.0,0.06344475,0.013309392,0.202689,0.109155,0.304033,0.01914506,0.0146766,0.0394125,0,0.244691729323,0.008757698,0,1.01931472932
14.0,0.3423885,0.07132901,0.202689,0.143465,0.304033,0.07092859,0.0961285,0.131766,0,1.54971428571,0.0030224,0,2.91546428571
15.0,0.7151511,0.15442058,0.202689,0.184889,0.304033,0.1038223,0.168765,0.170651,0,1.54971428571,0.00301902,0,3.55715428571
16.0,0.17302244,0.03611282,0.202689,0.122684,0.304033,0.05056074,0.0554725,0.10178,0,0.815639097744,0.0091855,0,1.87117909774
17.0,0.5713353,0.11595129,0.202689,0.17415,0.304033,0.1359585,0.138308,0.273527,0,2.44691729323,0.02389791,0,4.38676729323
18.0,0.3032926,0.06241427,0.202689,0.139421,0.304033,0.06779279,0.0525808,0.165274,0.0479231,1.22345864662,0.02204944,0,2.59092864662
